full_path,age,age_groups,gender,true_label
/content/wiki_final_cropped/48$0$654926_1962-11-14_2011.jpg,48,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/44$1$1361109_1963-09-30_2008.jpg,44,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/26$1$22262535_1986-07-04_2013.jpg,26,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/58$-9223372036854775808$42156950_1954-04-07_2012.jpg,58,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/26$1$1844417_1983-07-25_2010.jpg,26,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/23$1$43909831_1924-07-24_1948.jpg,23,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/62$0$603891_1950-02-03_2012.jpg,62,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/50$1$2132870_1955-01-11_2005.jpg,50,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/41$1$972677_1973-06-15_2014.jpg,41,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/79$1$9934877_1929-08-25_2009.jpg,79,8,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
/content/wiki_final_cropped/26$0$44884719_1988-02-22_2014.jpg,26,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/21$-9223372036854775808$45583324_1988-04-28_2009.jpg,21,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/49$1$201245_1962-03-23_2011.jpg,49,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/62$1$12150339_1950-08-14_2013.jpg,62,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/55$0$2592940_1953-09-10_2009.jpg,55,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/34$0$10443686_1974-06-06_2008.jpg,34,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/32$1$6094053_1976-02-07_2008.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/57$0$1369938_1916-06-29_1973.jpg,57,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/32$1$41071120_1981-04-06_2013.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/77$1$8337918_1933-07-03_2011.jpg,77,7,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
/content/wiki_final_cropped/50$0$610178_1961-12-19_2012.jpg,50,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/31$0$2096542_1910-01-12_1941.jpg,31,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/23$1$3638545_1988-03-21_2011.jpg,23,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/46$1$1171445_1963-07-04_2010.jpg,46,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/40$1$41850762_1971-11-07_2012.jpg,40,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/38$1$2100479_1975-09-16_2014.jpg,38,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/18$1$24072357_1991-10-19_2010.jpg,18,3,1,[0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/32$0$23549906_1978-11-01_2011.jpg,32,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/30$1$2537717_1923-04-17_1953.jpg,30,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/49$1$1967079_1960-08-13_2010.jpg,49,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/24$0$3543971_1987-04-11_2011.jpg,24,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/27$1$5840290_1982-07-13_2010.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/29$0$17786572_1983-03-04_2012.jpg,29,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/42$1$14659819_1967-02-25_2009.jpg,42,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/23$1$18964311_1989-11-26_2013.jpg,23,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/19$1$8213150_1991-01-15_2010.jpg,19,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$0$32601798_1988-10-03_2013.jpg,24,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/64$1$304518_1947-11-20_2012.jpg,64,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/50$1$3381578_1960-05-16_2010.jpg,50,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/24$1$16729204_1984-03-05_2008.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/55$1$34006480_1955-10-11_2011.jpg,55,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/26$1$6453334_1985-04-18_2011.jpg,26,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/32$1$1370270_1932-02-25_1964.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/51$1$100087_1889-05-19_1940.jpg,51,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/32$1$642577_1972-01-16_2004.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$0$22672828_1986-06-20_2010.jpg,24,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/42$1$149506_1956-11-08_1999.jpg,42,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/34$1$7337398_1946-03-19_1980.jpg,34,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$1$15560471_1985-03-07_2009.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/50$1$3785350_1963-05-02_2013.jpg,50,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/22$1$27855295_1991-10-15_2014.jpg,22,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/43$1$2223094_1965-04-30_2008.jpg,43,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/50$0$36348082_1961-08-06_2012.jpg,50,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/66$1$3868101_1943-03-01_2009.jpg,66,7,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
/content/wiki_final_cropped/21$1$8234617_1946-07-26_1968.jpg,21,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/32$1$7044207_1914-12-02_1947.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$1$34600782_1987-09-14_2012.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$1$40209769_1990-11-25_2015.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/54$0$34892522_1958-02-02_2012.jpg,54,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/25$1$21866010_1989-05-10_2014.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/67$1$9463463_1943-10-29_2011.jpg,67,7,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
/content/wiki_final_cropped/35$1$39719228_1976-11-06_2012.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/82$1$41594612_1926-12-15_2009.jpg,82,8,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
/content/wiki_final_cropped/25$1$29402577_1988-07-11_2014.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/35$1$1194797_1978-04-05_2013.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/29$1$21282154_1979-01-19_2008.jpg,29,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/25$1$15697887_1985-07-17_2011.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/42$1$3379517_1966-07-28_2009.jpg,42,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/25$0$8898606_1987-04-12_2012.jpg,25,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/19$1$22191230_1943-03-11_1962.jpg,19,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/40$1$16901045_1971-02-19_2011.jpg,40,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/66$0$31099835_1914-07-14_1981.jpg,66,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
/content/wiki_final_cropped/23$1$922702_1966-01-08_1989.jpg,23,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$1$15727879_1924-12-21_1949.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/78$1$1120472_1931-12-12_2010.jpg,78,7,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
/content/wiki_final_cropped/47$1$1896884_1923-07-19_1971.jpg,47,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/51$1$12035794_1962-03-07_2013.jpg,51,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/26$0$36626268_1986-06-26_2012.jpg,26,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/30$0$1579865_1984-02-26_2014.jpg,30,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/32$-9223372036854775808$8148610_1980-08-08_2013.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/76$0$846184_1937-10-15_2014.jpg,76,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
/content/wiki_final_cropped/29$1$4204722_1981-08-04_2011.jpg,29,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/45$1$4947265_1967-12-01_2013.jpg,45,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/20$1$742028_1986-02-01_2006.jpg,20,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/65$0$2488436_1940-12-22_2006.jpg,65,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
/content/wiki_final_cropped/72$0$1313744_1935-08-20_2008.jpg,72,7,0,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
/content/wiki_final_cropped/28$0$244934_1978-10-05_2007.jpg,28,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/45$0$7218188_1967-05-04_2012.jpg,45,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/23$1$16275569_1988-02-14_2011.jpg,23,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/21$1$28476500_1938-06-12_1959.jpg,21,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/35$1$354680_1943-12-29_1979.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/27$1$18853188_1986-05-28_2013.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/21$1$25050149_1989-02-23_2010.jpg,21,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/36$1$1212268_1971-01-17_2007.jpg,36,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/28$1$2927663_1978-12-14_2007.jpg,28,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/27$1$3577659_1982-05-02_2009.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/21$1$340594_1962-04-13_1983.jpg,21,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/26$0$23308555_1986-07-01_2013.jpg,26,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/26$1$2834157_1983-03-26_2009.jpg,26,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/31$1$32397442_1916-02-05_1947.jpg,31,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/57$1$6948923_1948-12-02_2006.jpg,57,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/22$1$5822059_1959-08-28_1982.jpg,22,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/47$1$10690542_1965-10-25_2013.jpg,47,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/29$1$3616080_1978-12-04_2008.jpg,29,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/19$1$36057326_1990-10-18_2010.jpg,19,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/47$1$4377557_1959-03-12_2006.jpg,47,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/28$1$7911030_1979-10-31_2008.jpg,28,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/51$1$10968630_1958-11-10_2010.jpg,51,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/69$1$8519261_1940-12-27_2010.jpg,69,7,1,[0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
/content/wiki_final_cropped/33$0$12469037_1975-03-28_2008.jpg,33,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/33$1$163798_1938-08-28_1972.jpg,33,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/36$1$890293_1972-08-27_2009.jpg,36,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/61$1$4112489_1952-07-25_2014.jpg,61,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/27$1$898259_1982-11-23_2010.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/49$1$6087556_1958-04-28_2007.jpg,49,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/27$-9223372036854775808$5808749_1981-09-29_2009.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/23$0$14045679_1984-07-18_2008.jpg,23,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/43$0$4653855_1965-04-19_2008.jpg,43,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/21$1$43015435_1991-01-10_2012.jpg,21,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/32$1$4144218_1982-08-17_2015.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/30$0$36178187_1981-01-31_2011.jpg,30,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/30$0$183753_1917-01-05_1947.jpg,30,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/54$1$19337118_1894-07-27_1949.jpg,54,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/23$1$18709638_1987-05-31_2010.jpg,23,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/26$1$878672_1935-01-05_1961.jpg,26,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/35$1$5153545_1978-07-14_2014.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/48$1$3218656_1957-07-30_2006.jpg,48,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/30$1$5752877_1978-09-23_2009.jpg,30,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/30$1$161466_1925-11-17_1956.jpg,30,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$1$6643169_1988-04-04_2012.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/56$1$941989_1956-10-31_2013.jpg,56,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/23$0$36348024_1989-04-22_2012.jpg,23,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/25$1$2985664_1984-02-17_2009.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/25$1$41592612_1942-09-17_1968.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/60$1$150210_1946-05-02_2006.jpg,60,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/45$0$17539386_1964-11-27_2010.jpg,45,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/25$1$23721257_1987-04-10_2012.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/54$1$8643423_1957-04-10_2011.jpg,54,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/64$0$5870954_1916-04-22_1980.jpg,64,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/44$0$40821635_1965-02-12_2009.jpg,44,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/22$0$32030743_1989-05-22_2011.jpg,22,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/61$1$4914382_1944-03-15_2005.jpg,61,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/19$1$29890180_1990-01-28_2009.jpg,19,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/24$1$599555_1943-07-28_1968.jpg,24,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/57$0$901464_1949-06-06_2006.jpg,57,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/24$0$177388_1988-08-08_2013.jpg,24,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/49$0$1020746_1928-06-19_1977.jpg,49,6,0,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
/content/wiki_final_cropped/28$1$7319399_1981-08-23_2010.jpg,28,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/35$1$23419933_1977-11-09_2013.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/52$1$12266245_1943-03-19_1995.jpg,52,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/35$1$1079348_1979-04-18_2014.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/20$0$587564_1944-06-03_1964.jpg,20,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/43$1$264313_1967-06-07_2010.jpg,43,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/38$1$28910505_1976-02-01_2014.jpg,38,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/26$1$17146903_1984-03-04_2010.jpg,26,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/32$1$1084346_1979-03-18_2011.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/61$1$573716_1892-03-19_1953.jpg,61,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/39$0$897824_1968-07-23_2008.jpg,39,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/38$-9223372036854775808$31771685_1968-08-23_2007.jpg,38,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/27$1$46783832_1983-04-07_2010.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/27$0$35676957_1984-04-13_2011.jpg,27,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/56$1$39541923_1953-01-14_2009.jpg,56,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/38$1$4043570_1971-02-04_2009.jpg,38,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/89$1$27599665_1915-07-13_2005.jpg,89,8,1,[0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]
/content/wiki_final_cropped/31$0$3076827_1982-07-24_2014.jpg,31,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/25$1$31164970_1990-05-23_2015.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/28$1$1756392_1979-10-14_2008.jpg,28,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/36$0$30329450_1978-01-10_2014.jpg,36,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/58$1$31530147_1947-09-27_2006.jpg,58,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/25$1$35188571_1983-09-18_2009.jpg,25,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/32$1$1782793_1982-04-09_2014.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/46$1$1126811_1957-07-23_2004.jpg,46,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/35$1$8567178_1977-08-03_2013.jpg,35,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/27$1$13090018_1983-12-12_2011.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/30$1$1167000_1981-08-18_2012.jpg,30,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/20$1$34401592_1994-05-22_2014.jpg,20,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/47$1$3493669_1963-05-25_2010.jpg,47,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/39$1$1218389_1974-02-15_2013.jpg,39,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/31$1$1423144_1982-02-06_2013.jpg,31,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/20$1$26410334_1990-07-25_2011.jpg,20,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/41$1$1309057_1973-09-14_2015.jpg,41,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/28$1$9424472_1984-01-17_2012.jpg,28,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/38$0$685663_1975-11-08_2014.jpg,38,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
/content/wiki_final_cropped/44$1$1048955_1962-10-05_2007.jpg,44,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/30$0$4164366_1978-06-17_2008.jpg,30,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/27$0$4039847_1983-04-11_2010.jpg,27,4,0,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
/content/wiki_final_cropped/32$1$613336_1982-02-18_2014.jpg,32,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/27$1$33029340_1985-04-02_2012.jpg,27,4,1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 1.]
/content/wiki_final_cropped/53$1$556578_1959-02-08_2012.jpg,53,6,1,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
/content/wiki_final_cropped/37$1$1004160_1970-06-16_2007.jpg,37,5,1,[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
/content/wiki_final_cropped/36$0$2117956_1972-07-18_2009.jpg,36,5,0,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
